MMSI,MMSI_String,ShipName,latitude,longitude,time_utc,Cog,CommunicationState,Latitude,Longitude,MessageID,NavigationalStatus,PositionAccuracy,Raim,RateOfTurn,RepeatIndicator,Sog,Spare,SpecialManoeuvreIndicator,Timestamp,TrueHeading,UserID,Valid,port
566091000,566091000,ZEMIRA              ,1.1957083333333334,103.74225166666666,2025-07-13T11:32:18.784711+00:00,268.7,2262,1.1957083333333334,103.74225166666666,1,0,False,False,0,0,0.0,0,0,19,148,566091000,True,singapore
352004533,352004533,PVT VALENCIA        ,1.2348733333333333,103.80785999999999,2025-07-13T11:32:19.135880+00:00,279.8,84938,1.2348733333333333,103.80785999999999,3,1,True,False,0,0,0.1,0,0,18,168,352004533,True,singapore
563009210,563009210,NOBLE ORION TG46    ,1.2589333333333335,103.77887333333334,2025-07-13T11:32:19.185260+00:00,223.1,22144,1.2589333333333335,103.77887333333334,1,0,False,False,-128,0,0.1,0,0,19,511,563009210,True,singapore
566975000,566975000,INTEGRITY           ,1.2694116666666666,103.890175,2025-07-13T11:32:19.212253+00:00,65.4,22144,1.2694116666666666,103.890175,1,0,True,True,0,0,0.2,0,0,19,73,566975000,True,singapore
209469000,209469000,FAIRWAY             ,1.2257500000000001,103.640765,2025-07-13T11:32:19.473804+00:00,89.3,33492,1.2257500000000001,103.640765,1,8,False,False,0,0,3.0,0,0,20,102,209469000,True,singapore
564884000,564884000,JET RAIDER,1.2359366666666667,103.82962833333333,2025-07-13T11:32:20.149267+00:00,114.1,99053,1.2359366666666667,103.82962833333333,1,0,True,True,-128,0,12.4,0,0,19,511,564884000,True,singapore
563073220,563073220,SEA FORTITUDE       ,1.2251016666666668,103.71455333333333,2025-07-13T11:32:20.262659+00:00,3.9,2262,1.2251016666666668,103.71455333333333,1,0,False,False,-128,0,0.1,0,0,20,511,563073220,True,singapore
668116214,668116214,TANHO_ ,1.2610050000000002,103.88202666666666,2025-07-13T11:32:20.566504+00:00,149.7,109200,1.2610050000000002,103.88202666666666,3,1,False,False,0,0,0.1,0,0,20,61,668116214,True,singapore
566717000,566717000,MARINA ARIEL        ,1.1997566666666666,103.66193333333334,2025-07-13T11:32:20.740505+00:00,277.6,33533,1.1997566666666666,103.66193333333334,1,12,False,False,-128,0,0.3,0,0,21,511,566717000,True,singapore
563069100,563069100,SALAMAH             ,1.2233583333333333,103.72051333333334,2025-07-13T11:32:21.160480+00:00,194.3,2254,1.2233583333333333,103.72051333333334,1,0,False,False,0,0,0.0,0,0,20,112,563069100,True,singapore
563074570,563074570,VISION 225          ,1.2838366666666665,103.77191333333333,2025-07-13T11:32:21.321152+00:00,88.1,115857,1.2838366666666665,103.77191333333333,1,15,True,False,-128,0,0.0,0,0,18,511,563074570,True,singapore
563188800,563188800,SEACON HAMBURG      ,1.2856433333333332,103.99494,2025-07-13T11:32:21.821041+00:00,176.8,86138,1.2856433333333332,103.99494,3,1,False,False,0,0,0.0,0,0,19,67,563188800,True,singapore
636017976,636017976,SAEHAN VIRTUS       ,1.1961483333333334,103.69210666666666,2025-07-13T11:32:21.975801+00:00,195.9,22144,1.1961483333333334,103.69210666666666,1,0,True,False,0,0,0.3,0,0,17,128,636017976,True,singapore
563230100,563230100,UNITY OF MAJESTIC   ,1.23193,103.86501833333334,2025-07-13T11:32:22.230416+00:00,132.3,0,1.23193,103.86501833333334,3,9,False,False,0,0,11.9,0,0,18,125,563230100,True,singapore
563070100,563070100,WAVEMASTER 7,1.2618833333333332,103.81873333333333,2025-07-13T11:32:22.235700+00:00,275.3,22144,1.2618833333333332,103.81873333333333,1,8,False,False,0,0,0.0,0,0,21,91,563070100,True,singapore
228399900,228399900,LNG ENTERPRISE      ,1.2513833333333333,103.98280333333334,2025-07-13T11:32:22.634785+00:00,258.9,22144,1.2513833333333333,103.98280333333334,1,0,False,False,-3,0,9.8,0,0,21,258,228399900,True,singapore
533061200,533061200,JM SUTERA 2         ,1.2786499999999998,103.73756666666667,2025-07-13T11:32:23.351315+00:00,171.0,99171,1.2786499999999998,103.73756666666667,1,4,True,False,0,0,0.0,0,0,23,136,533061200,True,singapore
565263000,565263000,HORIZON 9,1.2599866666666666,103.80434833333334,2025-07-13T11:32:23.745533+00:00,211.6,66419,1.2599866666666666,103.80434833333334,1,8,False,False,-127,0,13.0,0,0,22,206,565263000,True,singapore
352005159,352005159,MK HIPPO       ,1.1790266666666667,103.95341,2025-07-13T11:32:24.171140+00:00,360.0,84106,1.1790266666666667,103.95341,3,1,False,False,1,0,0.0,0,0,23,75,352005159,True,singapore
355692000,355692000,GRAND BLUE          ,1.2789666666666666,103.890065,2025-07-13T11:32:24.546170+00:00,182.7,49932,1.2789666666666666,103.890065,1,0,True,False,0,0,0.1,0,0,21,69,355692000,True,singapore
563009160,563009160,AVON                ,1.1962333333333333,103.7501,2025-07-13T11:32:24.759230+00:00,170.0,56110,1.1962333333333333,103.7501,1,1,True,False,0,0,0.0,0,0,21,191,563009160,True,singapore
563080160,563080160,MPA GUARDIAN        ,1.2704683333333333,103.86413333333333,2025-07-13T11:32:24.892278+00:00,356.2,66463,1.2704683333333333,103.86413333333333,1,0,False,False,0,0,0.1,0,0,23,324,563080160,True,singapore
566019000,566019000,SINCERITY           ,1.1939066666666667,103.74441499999999,2025-07-13T11:32:25.183281+00:00,144.9,86746,1.1939066666666667,103.74441499999999,3,1,False,False,-128,0,0.0,0,0,25,511,566019000,True,singapore
219028049,219028049,TORM PHILIPPINES    ,1.1911283333333331,103.79217166666668,2025-07-13T11:32:25.199176+00:00,40.7,2242,1.1911283333333331,103.79217166666668,1,0,False,False,0,0,1.5,0,0,25,59,219028049,True,singapore
563247900,563247900,MAJESTIC PASSION    ,1.2620016666666667,103.80937666666667,2025-07-13T11:32:25.211961+00:00,271.1,99243,1.2620016666666667,103.80937666666667,1,0,False,False,0,0,6.0,0,0,23,269,563247900,True,singapore
565771000,565771000,KOTA SEJATI         ,1.2606483333333334,103.83969166666667,2025-07-13T11:32:25.523066+00:00,173.5,84938,1.2606483333333334,103.83969166666667,3,5,True,False,0,0,0.0,0,0,22,314,565771000,True,singapore
677034400,677034400,GOLDEN STAR 1       ,1.2503983333333333,103.87088666666666,2025-07-13T11:32:25.636812+00:00,171.1,34333,1.2503983333333333,103.87088666666666,1,0,False,False,-128,0,0.0,0,0,24,511,677034400,True,singapore
565925000,565925000,HORIZON 7,1.2625016666666666,103.82106,2025-07-13T11:32:25.716152+00:00,255.1,49617,1.2625016666666666,103.82106,1,8,False,False,0,0,0.0,0,0,24,271,565925000,True,singapore
341712001,341712001,LEBBIE              ,1.2546016666666666,103.87053833333333,2025-07-13T11:32:26.178751+00:00,324.3,3377,1.2546016666666666,103.87053833333333,3,15,False,False,0,0,0.0,0,2,24,62,341712001,True,singapore
565660000,565660000,ISSELIA             ,1.2453616666666667,103.88772833333334,2025-07-13T11:32:26.342552+00:00,221.4,26803,1.2453616666666667,103.88772833333334,3,0,False,False,0,0,6.1,0,0,26,217,565660000,True,singapore
413151000,413151000,XIN YING KOU        ,1.1968316666666667,103.88791666666665,2025-07-13T11:32:26.482908+00:00,60.8,2241,1.1968316666666667,103.88791666666665,1,0,False,False,8,0,9.3,0,0,25,60,413151000,True,singapore
636022516,636022516,MSC CELESTINOMARESCA,1.2541416666666667,103.63118833333333,2025-07-13T11:32:26.601630+00:00,173.9,84442,1.2541416666666667,103.63118833333333,3,5,False,False,0,0,0.0,0,0,24,270,636022516,True,singapore
205517000,205517000,CAP FELIX           ,1.27915,103.9182,2025-07-13T11:32:26.640478+00:00,237.0,84938,1.27915,103.9182,3,1,True,False,-3,0,0.0,0,0,25,103,205517000,True,singapore
636015014,636015014,POLA                ,1.1515516666666668,103.70623166666665,2025-07-13T11:32:27.294624+00:00,303.1,99321,1.1515516666666668,103.70623166666665,1,0,False,False,4,0,5.3,0,0,27,310,636015014,True,singapore
563024400,563024400,TICO CAPRICORN      ,1.2283166666666667,103.71707333333333,2025-07-13T11:32:27.469986+00:00,270.7,33754,1.2283166666666667,103.71707333333333,1,8,False,False,0,0,0.9,0,0,25,271,563024400,True,singapore
563084060,563084060,CLEANSEAS FRIENDLY  ,1.1986050000000001,103.741665,2025-07-13T11:32:27.680475+00:00,257.9,66376,1.1986050000000001,103.741665,1,15,True,False,0,0,0.0,0,0,22,145,563084060,True,singapore
352005800,352005800,MK GAS SCORPIO,1.1741333333333333,103.94840666666667,2025-07-13T11:32:27.862571+00:00,351.4,79370,1.1741333333333333,103.94840666666667,3,1,True,False,0,0,0.1,0,0,26,77,352005800,True,singapore
564974000,564974000,MERLION 21          ,1.1842583333333332,103.77011999999999,2025-07-13T11:32:28.841723+00:00,91.8,2246,1.1842583333333332,103.77011999999999,1,0,False,False,0,0,4.3,0,0,29,77,564974000,True,singapore
564346000,564346000,HORIZON 6,1.248995,103.811825,2025-07-13T11:32:28.898188+00:00,136.4,22144,1.248995,103.811825,1,8,False,False,0,0,12.0,0,0,27,138,564346000,True,singapore
