MMSI,MMSI_String,ShipName,latitude,longitude,time_utc,Cog,CommunicationState,Latitude,Longitude,MessageID,NavigationalStatus,PositionAccuracy,Raim,RateOfTurn,RepeatIndicator,Sog,Spare,SpecialManoeuvreIndicator,Timestamp,TrueHeading,UserID,Valid,port
244150562,244150562,MSTX 14,51.90374166666666,4.484796666666667,2025-07-13T11:32:13.152641+00:00,360.0,0,51.90374166666666,4.484796666666667,2,0,True,True,-128,0,0.0,0,0,13,511,244150562,True,rotterdam
255955000,255955000,FAIRPLAY-67         ,51.89070666666667,4.3043716666666665,2025-07-13T11:32:13.413224+00:00,11.2,98802,51.89070666666667,4.3043716666666665,1,0,False,False,0,0,0.0,0,0,14,299,255955000,True,rotterdam
244700850,244700850,MARLINA,51.89683,4.48387,2025-07-13T11:32:13.644112+00:00,69.2,33276,51.89683,4.48387,1,0,False,True,-128,0,4.0,0,1,12,511,244700850,True,rotterdam
244670030,244670030,ARUBA,51.885414999999995,4.45548,2025-07-13T11:32:14.053550+00:00,256.2,98827,51.885414999999995,4.45548,1,0,True,True,-128,0,0.0,0,0,13,511,244670030,True,rotterdam
244100001,244100001,CORNELIS SR,51.908766666666665,4.453645,2025-07-13T11:32:14.065675+00:00,360.0,82631,51.908766666666665,4.453645,1,0,True,True,-128,0,0.0,0,0,13,511,244100001,True,rotterdam
244690408,244690408,MAASPLUS,51.86748166666666,4.3214516666666665,2025-07-13T11:32:14.170645+00:00,0.0,22144,51.86748166666666,4.3214516666666665,1,0,False,False,-128,0,0.0,0,0,13,511,244690408,True,rotterdam
244700820,244700820,CHARLOIS,51.884863333333335,4.292498333333333,2025-07-13T11:32:14.241995+00:00,360.0,2204,51.884863333333335,4.292498333333333,1,0,True,True,-128,0,0.0,0,0,13,511,244700820,True,rotterdam
244630439,244630439,INVOTIS V,51.88181833333333,4.264991666666666,2025-07-13T11:32:14.368759+00:00,360.0,98836,51.88181833333333,4.264991666666666,1,0,True,True,-128,0,0.0,0,0,14,511,244630439,True,rotterdam
244690212,244690212,DE AMELAND          ,51.905935,4.465088333333333,2025-07-13T11:32:14.393280+00:00,360.0,78259,51.905935,4.465088333333333,3,0,True,True,-128,0,0.0,0,0,14,511,244690212,True,rotterdam
244010219,244010219,REINOD 6,51.894490000000005,4.476766666666666,2025-07-13T11:32:14.605596+00:00,360.0,33311,51.894490000000005,4.476766666666666,1,0,False,True,-128,0,0.0,0,0,14,511,244010219,True,rotterdam
244116000,244116000,REIMERSWAAL         ,51.90105333333334,4.383556666666666,2025-07-13T11:32:14.714168+00:00,5.3,33316,51.90105333333334,4.383556666666666,1,0,True,False,0,0,0.0,0,0,13,55,244116000,True,rotterdam
244700431,244700431,BOOT 3,51.91266333333333,4.496381666666666,2025-07-13T11:32:14.740702+00:00,360.0,33317,51.91266333333333,4.496381666666666,1,8,False,False,-128,0,0.0,0,0,14,511,244700431,True,rotterdam
244770727,244770727,THYRA,51.88541333333333,4.45582,2025-07-13T11:32:14.751259+00:00,360.0,49543,51.88541333333333,4.45582,1,0,True,True,-128,0,0.0,0,0,14,511,244770727,True,rotterdam
211363120,211363120,NORA,51.907990000000005,4.501423333333333,2025-07-13T11:32:14.963770+00:00,360.0,82365,51.907990000000005,4.501423333333333,1,0,True,True,-128,0,0.0,0,0,14,511,211363120,True,rotterdam
205505590,205505590,BANCO               ,51.873133333333335,4.310176666666666,2025-07-13T11:32:15.024881+00:00,349.5,531,51.873133333333335,4.310176666666666,3,7,True,True,-128,0,0.7,0,1,15,511,205505590,True,rotterdam
211881800,211881800,RENATA REICH,51.86696333333334,4.298206666666667,2025-07-13T11:32:15.031064+00:00,194.0,82631,51.86696333333334,4.298206666666667,1,0,True,False,0,0,0.0,0,1,19,268,211881800,True,rotterdam
246300000,246300000,MATADOR 3           ,51.89375,4.4167000000000005,2025-07-13T11:32:15.214342+00:00,108.7,22144,51.89375,4.4167000000000005,1,3,True,True,0,0,0.0,0,0,15,54,246300000,True,rotterdam
244690183,244690183,VITALIS          ,51.898761666666665,4.48628,2025-07-13T11:32:15.319778+00:00,0.0,80146,51.898761666666665,4.48628,1,0,True,True,-128,0,0.0,0,0,15,511,244690183,True,rotterdam
244710452,244710452,ZEEMEEUW,51.91570166666667,4.482835,2025-07-13T11:32:15.879016+00:00,360.0,108720,51.91570166666667,4.482835,3,5,False,True,-128,0,0.0,0,0,15,511,244710452,True,rotterdam
232016768,232016768,CORRIB FISHER       ,51.889466666666664,4.3444666666666665,2025-07-13T11:32:15.920008+00:00,340.0,0,51.889466666666664,4.3444666666666665,3,5,True,False,0,0,0.1,0,0,14,349,232016768,True,rotterdam
511101585,511101585,RED ROCK            ,51.89458333333334,4.451233333333334,2025-07-13T11:32:16.013923+00:00,99.6,85946,51.89458333333334,4.451233333333334,3,5,True,False,0,0,0.0,0,0,14,105,511101585,True,rotterdam
244750641,244750641,ELIANE,51.89642,4.342029999999999,2025-07-13T11:32:16.457342+00:00,253.3,98914,51.89642,4.342029999999999,1,0,True,True,-128,0,11.2,0,0,16,511,244750641,True,rotterdam
244700361,244700361,PIET HEIN,51.904255,4.387355,2025-07-13T11:32:16.510940+00:00,254.8,22144,51.904255,4.387355,1,0,True,True,-128,0,0.0,0,1,16,511,244700361,True,rotterdam
244030117,244030117,KRVE 86,51.899409999999996,4.431281666666666,2025-07-13T11:32:16.581605+00:00,360.0,66153,51.899409999999996,4.431281666666666,2,0,False,True,-128,0,0.0,0,0,16,511,244030117,True,rotterdam
312574000,312574000,SWEET JUDI          ,51.88593,4.439718333333333,2025-07-13T11:32:16.649330+00:00,331.7,86026,51.88593,4.439718333333333,3,5,True,False,0,0,0.0,0,0,17,241,312574000,True,rotterdam
205544190,205544190,SAVONA,51.888259999999995,4.317646666666667,2025-07-13T11:32:16.729242+00:00,0.0,106896,51.888259999999995,4.317646666666667,3,5,True,True,-128,0,0.0,0,0,16,511,205544190,True,rotterdam
244750272,244750272,VICTUM,51.885265,4.433341666666666,2025-07-13T11:32:16.892287+00:00,0.0,2206,51.885265,4.433341666666666,1,0,False,False,-128,0,0.0,0,0,16,511,244750272,True,rotterdam
244740517,244740517,SPES SECUNDA,51.914386666666665,4.485741666666667,2025-07-13T11:32:17.150801+00:00,360.0,82407,51.914386666666665,4.485741666666667,2,0,True,True,-128,0,0.0,0,0,16,511,244740517,True,rotterdam
257894000,257894000,BOW SEA             ,51.88182,4.27233,2025-07-13T11:32:17.312325+00:00,4.7,85482,51.88182,4.27233,3,5,False,False,0,0,0.0,0,0,15,70,257894000,True,rotterdam
269057472,269057472,RP BRUSSEL,51.89372166666667,4.230371666666667,2025-07-13T11:32:17.521691+00:00,360.0,107680,51.89372166666667,4.230371666666667,3,5,True,True,-128,0,0.0,0,0,17,511,269057472,True,rotterdam
244556412,244556412,MALIBU,51.910223333333334,4.497746666666667,2025-07-13T11:32:17.527212+00:00,360.0,86890,51.910223333333334,4.497746666666667,3,5,True,True,-128,0,0.0,0,0,17,511,244556412,True,rotterdam
244078754,244078754,STERN,51.88134166666667,4.44063,2025-07-13T11:32:17.548436+00:00,360.0,85706,51.88134166666667,4.44063,3,5,True,True,-128,0,0.0,0,0,17,511,244078754,True,rotterdam
244790972,244790972,HAAIBAAI,51.92788666666667,4.435183333333333,2025-07-13T11:32:17.922594+00:00,0.0,82336,51.92788666666667,4.435183333333333,2,8,True,True,-128,0,0.0,0,0,17,511,244790972,True,rotterdam
244013600,244013600,BLAUWE VIS ,51.920455,4.496548333333333,2025-07-13T11:32:17.984833+00:00,360.0,2198,51.920455,4.496548333333333,1,15,True,True,-128,0,0.0,0,0,17,511,244013600,True,rotterdam
244870898,244870898,WINDFALL,51.90995,4.498686666666667,2025-07-13T11:32:18.011972+00:00,360.0,73747,51.90995,4.498686666666667,3,0,True,True,-128,0,0.0,0,0,17,511,244870898,True,rotterdam
244870805,244870805,LABOR VINCIT,51.89451,4.410708333333333,2025-07-13T11:32:18.127119+00:00,360.0,82431,51.89451,4.410708333333333,1,0,True,True,-128,0,0.0,0,0,18,511,244870805,True,rotterdam
244700534,244700534,DWS11 WATERBUFFEL,51.897425,4.460998333333333,2025-07-13T11:32:18.177629+00:00,0.0,22144,51.897425,4.460998333333333,1,0,True,True,-128,0,0.0,0,0,18,511,244700534,True,rotterdam
244043052,244043052,,51.89737,4.529641666666667,2025-07-13T11:32:18.358475+00:00,212.8,216042,51.89737,4.529641666666667,3,5,False,False,-128,0,0.0,0,1,16,511,244043052,True,rotterdam
244740158,244740158,ALPHECCA,51.916801666666665,4.484568333333333,2025-07-13T11:32:18.542647+00:00,360.0,72083,51.916801666666665,4.484568333333333,3,0,True,True,-128,0,0.0,0,0,18,511,244740158,True,rotterdam
246536000,246536000,P4,51.89301,4.230591666666666,2025-07-13T11:32:18.671953+00:00,360.0,33464,51.89301,4.230591666666666,1,0,True,True,0,0,0.0,0,0,18,169,246536000,True,rotterdam
244670040,244670040,VISIOEN,51.87933666666667,4.310081666666666,2025-07-13T11:32:18.698093+00:00,157.1,85850,51.87933666666667,4.310081666666666,3,5,True,True,-128,0,0.0,0,0,18,511,244670040,True,rotterdam
244710137,244710137,OSTARA,51.907630000000005,4.481015,2025-07-13T11:32:18.749621+00:00,217.6,84106,51.907630000000005,4.481015,3,5,True,True,-128,0,0.2,0,1,23,511,244710137,True,rotterdam
244740743,244740743,HEBOCAT 10          ,51.871345,4.310705,2025-07-13T11:32:18.944076+00:00,216.5,99007,51.871345,4.310705,1,0,False,False,0,0,0.0,0,0,19,163,244740743,True,rotterdam
244035767,244035767,THE MORNING STAR,51.91527166666666,4.494901666666666,2025-07-13T11:32:19.200134+00:00,45.2,22144,51.91527166666666,4.494901666666666,1,0,True,True,-128,0,4.4,0,0,18,511,244035767,True,rotterdam
255915696,255915696,FAIRPLAY-68         ,51.912153333333336,4.423881666666667,2025-07-13T11:32:19.236264+00:00,53.8,2310,51.912153333333336,4.423881666666667,1,0,False,False,0,0,0.0,0,0,19,30,255915696,True,rotterdam
311001648,311001648,JB 120              ,51.90201166666667,4.377875,2025-07-13T11:32:19.448079+00:00,337.0,84042,51.90201166666667,4.377875,3,5,False,False,0,0,0.0,0,0,20,102,311001648,True,rotterdam
244670881,244670881,CLEAN SEAS 3,51.88339666666666,4.443801666666667,2025-07-13T11:32:19.467559+00:00,360.0,84762,51.88339666666666,4.443801666666667,3,5,False,False,-128,0,0.0,0,0,19,511,244670881,True,rotterdam
244620934,244620934,EXPERIENCE,51.854746666666664,4.344031666666667,2025-07-13T11:32:19.562278+00:00,147.6,29651,51.854746666666664,4.344031666666667,3,0,True,True,-128,0,5.3,0,1,19,511,244620934,True,rotterdam
244700334,244700334,HELENA,51.915325,4.483088333333333,2025-07-13T11:32:19.607804+00:00,360.0,82431,51.915325,4.483088333333333,1,0,True,True,-128,0,0.0,0,0,19,511,244700334,True,rotterdam
244780254,244780254,BANJAARD,51.90767666666667,4.478368333333333,2025-07-13T11:32:19.837105+00:00,307.7,8419,51.90767666666667,4.478368333333333,3,0,True,True,-128,0,0.1,0,0,19,511,244780254,True,rotterdam
244103000,244103000,SC JADE             ,51.91707666666667,4.248071666666666,2025-07-13T11:32:19.860605+00:00,242.4,85658,51.91707666666667,4.248071666666666,3,5,False,False,-128,0,0.0,0,0,20,511,244103000,True,rotterdam
244740148,244740148,PORTHOS,51.900346666666664,4.283311666666666,2025-07-13T11:32:20.073233+00:00,291.8,20867,51.900346666666664,4.283311666666666,3,0,True,True,-128,0,9.5,0,1,19,511,244740148,True,rotterdam
244001448,244001448,LOMBARDIJEN,51.89868,4.40927,2025-07-13T11:32:20.122454+00:00,66.1,33519,51.89868,4.40927,1,0,True,False,0,0,8.5,0,1,34,69,244001448,True,rotterdam
244376213,244376213,REPLAY              ,51.87016666666667,4.332166666666667,2025-07-13T11:32:20.453675+00:00,355.3,135760,51.87016666666667,4.332166666666667,3,0,False,False,-127,0,9.5,0,1,21,347,244376213,True,rotterdam
244660830,244660830,SHALIMAR,51.908788333333334,4.484056666666667,2025-07-13T11:32:20.506601+00:00,208.0,22144,51.908788333333334,4.484056666666667,1,0,True,True,-128,0,7.3,0,0,19,511,244660830,True,rotterdam
244578000,244578000,SC LYNX             ,51.920761666666664,4.250801666666667,2025-07-13T11:32:20.766084+00:00,359.0,82454,51.920761666666664,4.250801666666667,1,0,True,False,0,0,0.0,0,0,16,289,244578000,True,rotterdam
